#Describes point to primitive assignation
#pointId,primitiveId,orientationId
0,0,-1
1,0,-1
2,0,-1
3,0,-1
4,0,-1
5,0,-1
6,0,-1
7,0,-1
8,0,-1
9,0,-1
10,0,-1
11,0,-1
12,0,-1
13,0,-1
14,0,-1
15,0,-1
16,0,-1
17,0,-1
18,0,-1
19,0,-1
20,0,-1
21,0,-1
22,0,-1
23,0,-1
24,0,-1
25,0,-1
26,0,-1
27,0,-1
28,0,-1
29,0,-1
30,0,-1
31,0,-1
32,0,-1
33,0,-1
34,0,-1
35,0,-1
36,0,-1
37,0,-1
38,0,-1
39,0,-1
40,0,-1
41,0,-1
42,0,-1
43,0,-1
44,0,-1
45,0,-1
46,0,-1
47,0,-1
48,0,-1
49,0,-1
50,0,-1
51,0,-1
52,0,-1
53,0,-1
54,0,-1
55,0,-1
56,0,-1
57,0,-1
58,0,-1
59,0,-1
60,0,-1
61,0,-1
62,0,-1
63,0,-1
64,0,-1
65,0,-1
66,0,-1
67,0,-1
68,0,-1
69,0,-1
70,0,-1
71,0,-1
72,0,-1
73,0,-1
74,0,-1
75,0,-1
76,0,-1
77,0,-1
78,0,-1
79,0,-1
80,0,-1
81,0,-1
82,0,-1
83,0,-1
84,0,-1
85,0,-1
86,0,-1
87,0,-1
88,0,-1
89,0,-1
90,0,-1
91,0,-1
92,0,-1
93,0,-1
94,0,-1
95,0,-1
96,0,-1
97,0,-1
98,0,-1
99,0,-1
100,0,-1
101,0,-1
102,0,-1
103,0,-1
104,0,-1
105,0,-1
106,0,-1
107,0,-1
108,0,-1
109,0,-1
110,0,-1
111,0,-1
112,0,-1
113,0,-1
114,0,-1
115,0,-1
116,0,-1
117,0,-1
118,0,-1
119,0,-1
120,0,-1
121,0,-1
122,0,-1
123,0,-1
124,0,-1
125,0,-1
126,0,-1
127,0,-1
128,0,-1
129,0,-1
130,0,-1
131,0,-1
132,0,-1
133,0,-1
134,0,-1
135,0,-1
136,0,-1
137,0,-1
138,0,-1
139,0,-1
140,0,-1
141,0,-1
142,0,-1
143,0,-1
144,0,-1
145,0,-1
146,0,-1
147,0,-1
148,0,-1
149,0,-1
150,0,-1
151,0,-1
152,0,-1
153,0,-1
154,0,-1
155,0,-1
156,0,-1
157,0,-1
158,0,-1
159,0,-1
160,0,-1
161,0,-1
162,0,-1
163,0,-1
164,0,-1
165,0,-1
166,0,-1
167,0,-1
168,0,-1
169,0,-1
170,0,-1
171,0,-1
172,0,-1
173,0,-1
174,0,-1
175,0,-1
176,0,-1
177,0,-1
178,0,-1
179,0,-1
180,0,-1
181,0,-1
182,0,-1
183,0,-1
184,0,-1
185,0,-1
186,0,-1
187,0,-1
188,0,-1
189,0,-1
190,0,-1
191,0,-1
192,0,-1
193,0,-1
194,0,-1
195,0,-1
196,0,-1
197,2,-1
198,2,-1
199,2,-1
200,2,-1
201,2,-1
202,2,-1
203,2,-1
204,2,-1
205,2,-1
206,2,-1
207,2,-1
208,2,-1
209,2,-1
210,2,-1
211,2,-1
212,2,-1
213,2,-1
214,2,-1
215,2,-1
216,2,-1
217,2,-1
218,2,-1
219,2,-1
220,2,-1
221,2,-1
222,2,-1
223,2,-1
224,2,-1
225,2,-1
226,2,-1
227,2,-1
228,2,-1
229,2,-1
230,2,-1
231,2,-1
232,2,-1
233,2,-1
234,2,-1
235,2,-1
236,2,-1
237,2,-1
238,2,-1
239,2,-1
240,2,-1
241,2,-1
242,2,-1
243,2,-1
244,2,-1
245,2,-1
246,2,-1
247,2,-1
248,2,-1
249,2,-1
250,2,-1
251,2,-1
252,2,-1
253,2,-1
254,2,-1
255,2,-1
256,2,-1
257,2,-1
258,2,-1
259,2,-1
260,2,-1
261,2,-1
262,2,-1
263,2,-1
264,2,-1
265,2,-1
266,2,-1
267,2,-1
268,2,-1
269,2,-1
270,2,-1
271,2,-1
272,2,-1
273,2,-1
274,2,-1
275,2,-1
276,2,-1
277,2,-1
278,2,-1
279,2,-1
280,2,-1
281,2,-1
282,2,-1
283,2,-1
284,2,-1
285,2,-1
286,4,-1
287,4,-1
288,4,-1
289,4,-1
290,4,-1
291,4,-1
292,4,-1
293,4,-1
294,4,-1
295,4,-1
296,4,-1
297,4,-1
298,4,-1
299,4,-1
300,4,-1
301,4,-1
302,4,-1
303,4,-1
304,4,-1
305,4,-1
306,4,-1
307,4,-1
308,4,-1
309,4,-1
310,4,-1
311,4,-1
312,4,-1
313,4,-1
314,4,-1
315,4,-1
316,4,-1
317,4,-1
318,4,-1
319,4,-1
320,4,-1
321,4,-1
322,4,-1
323,4,-1
324,4,-1
325,4,-1
326,4,-1
327,4,-1
328,4,-1
329,4,-1
330,4,-1
331,4,-1
332,4,-1
333,4,-1
334,4,-1
335,4,-1
336,4,-1
337,4,-1
338,4,-1
339,4,-1
340,4,-1
341,4,-1
342,4,-1
343,4,-1
344,4,-1
345,4,-1
346,4,-1
347,4,-1
348,4,-1
349,4,-1
350,4,-1
351,4,-1
352,4,-1
353,4,-1
354,4,-1
