#Describes point to primitive assignation
#pointId,primitiveId,orientationId
0,0,-1
1,0,-1
2,0,-1
3,0,-1
4,0,-1
5,0,-1
6,0,-1
7,0,-1
8,0,-1
9,0,-1
10,0,-1
11,0,-1
12,0,-1
13,0,-1
14,0,-1
15,0,-1
16,0,-1
17,0,-1
18,0,-1
19,0,-1
20,0,-1
21,0,-1
22,0,-1
23,0,-1
24,0,-1
25,0,-1
26,0,-1
27,0,-1
28,0,-1
29,0,-1
30,0,-1
31,0,-1
32,0,-1
33,0,-1
34,0,-1
35,0,-1
36,0,-1
37,0,-1
38,0,-1
39,0,-1
40,0,-1
41,0,-1
42,0,-1
43,0,-1
44,0,-1
45,0,-1
46,0,-1
47,0,-1
48,0,-1
49,0,-1
50,0,-1
51,0,-1
52,0,-1
53,0,-1
54,0,-1
55,0,-1
56,0,-1
57,0,-1
58,0,-1
59,0,-1
60,0,-1
61,0,-1
62,0,-1
63,0,-1
64,0,-1
65,0,-1
66,0,-1
67,0,-1
68,0,-1
69,0,-1
70,0,-1
71,0,-1
72,0,-1
73,0,-1
74,0,-1
75,0,-1
76,0,-1
77,0,-1
78,0,-1
79,0,-1
80,0,-1
81,0,-1
82,0,-1
83,0,-1
84,0,-1
85,0,-1
86,0,-1
87,0,-1
88,0,-1
89,0,-1
90,0,-1
91,0,-1
92,0,-1
93,0,-1
94,0,-1
95,0,-1
96,0,-1
97,0,-1
98,0,-1
99,0,-1
100,0,-1
101,0,-1
102,0,-1
103,0,-1
104,0,-1
105,0,-1
106,0,-1
107,0,-1
108,0,-1
109,0,-1
110,0,-1
111,0,-1
112,0,-1
113,0,-1
114,0,-1
115,0,-1
116,0,-1
117,0,-1
118,0,-1
119,0,-1
120,0,-1
121,0,-1
122,0,-1
123,0,-1
124,0,-1
125,0,-1
126,0,-1
127,0,-1
128,0,-1
129,0,-1
130,0,-1
131,0,-1
132,0,-1
133,0,-1
134,0,-1
135,0,-1
136,0,-1
137,0,-1
138,0,-1
139,0,-1
140,0,-1
141,0,-1
142,0,-1
143,0,-1
144,0,-1
145,0,-1
146,0,-1
147,0,-1
148,0,-1
149,1,-1
150,1,-1
151,1,-1
152,1,-1
153,1,-1
154,1,-1
155,1,-1
156,1,-1
157,1,-1
158,1,-1
159,1,-1
160,1,-1
161,1,-1
162,1,-1
163,1,-1
164,1,-1
165,1,-1
166,1,-1
167,1,-1
168,1,-1
169,1,-1
170,1,-1
171,1,-1
172,1,-1
173,1,-1
174,1,-1
175,1,-1
176,1,-1
177,1,-1
178,1,-1
179,1,-1
180,1,-1
181,1,-1
182,1,-1
183,1,-1
184,1,-1
185,1,-1
186,1,-1
187,1,-1
188,1,-1
189,1,-1
190,1,-1
191,1,-1
192,1,-1
193,1,-1
194,2,-1
195,2,-1
196,2,-1
197,2,-1
198,2,-1
199,2,-1
200,2,-1
201,2,-1
202,2,-1
203,2,-1
204,2,-1
205,2,-1
206,2,-1
207,2,-1
208,2,-1
209,2,-1
210,2,-1
211,2,-1
212,2,-1
213,2,-1
214,2,-1
215,2,-1
216,2,-1
217,2,-1
218,2,-1
219,2,-1
220,2,-1
221,2,-1
222,2,-1
223,2,-1
224,2,-1
225,2,-1
226,2,-1
227,2,-1
228,2,-1
229,2,-1
230,2,-1
231,2,-1
232,2,-1
233,2,-1
234,2,-1
235,2,-1
236,2,-1
237,2,-1
238,2,-1
239,2,-1
240,2,-1
241,2,-1
242,2,-1
243,2,-1
244,2,-1
245,2,-1
246,2,-1
247,2,-1
248,2,-1
249,2,-1
250,2,-1
251,2,-1
252,2,-1
253,2,-1
254,2,-1
255,2,-1
256,2,-1
257,3,-1
258,3,-1
259,3,-1
260,3,-1
261,3,-1
262,3,-1
263,3,-1
264,3,-1
265,3,-1
266,3,-1
267,3,-1
268,3,-1
269,3,-1
270,3,-1
271,3,-1
272,3,-1
273,3,-1
274,3,-1
275,3,-1
276,3,-1
277,3,-1
278,3,-1
279,3,-1
280,3,-1
281,3,-1
282,3,-1
283,3,-1
284,3,-1
285,3,-1
286,3,-1
287,3,-1
288,3,-1
289,3,-1
290,3,-1
291,3,-1
292,3,-1
293,3,-1
294,3,-1
295,3,-1
296,3,-1
297,3,-1
298,3,-1
299,3,-1
300,3,-1
301,3,-1
302,3,-1
303,3,-1
304,3,-1
305,3,-1
306,3,-1
307,3,-1
308,3,-1
309,3,-1
310,3,-1
311,3,-1
312,3,-1
313,3,-1
314,3,-1
315,3,-1
316,3,-1
317,3,-1
318,3,-1
319,3,-1
320,3,-1
321,3,-1
322,3,-1
323,3,-1
324,3,-1
325,3,-1
326,3,-1
327,3,-1
328,3,-1
329,3,-1
330,3,-1
331,3,-1
332,3,-1
333,3,-1
334,3,-1
335,3,-1
336,3,-1
337,3,-1
338,3,-1
339,3,-1
340,3,-1
341,3,-1
342,3,-1
343,3,-1
344,3,-1
345,3,-1
346,3,-1
347,3,-1
348,3,-1
349,3,-1
350,3,-1
351,3,-1
352,3,-1
353,3,-1
354,3,-1
